id,date_established,year_balance,date_status,status,nuts1,nuts2,nuts3,roe,rcem,solr,rshf,rcem.1,solr.1,empl,rtas,roa,prma,grma,etma,ebma,cfop,evet,mkcf,nat,ic,stot,coll,crpe,liqr,curr,shlq,solr.2,soll,gear,ppe,tpe,sct,ace,sfpe,wcpe,tape
6WL42E,1974-03-07,2014,NA,Active,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,-12.548,-2.56,32.06,-13.482,-2.528,32.084,16,-4.38,-4.006,-12.153,NA,9.839,-3.994,2.783,NA,NA,0.593,-0.54,5.622,355.059,106.128,0.98,1.132,1.297,32.072,47.22,124.702,-28.752,227.466,15.958,35.892,202.998,197.871,227.291
V16FB2,1982-11-08,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC47 - Brescia,-0.107,4.032,19.84,0.054,4.012,19.841,12,0.014,0.005,0.004,NA,3.115,1.048,2.058,NA,NA,3.321,0.798,67.603,39.055,60.124,1.37,1.418,0.554,19.833,24.74,237.312,-1.244,751.297,6.28,47.058,93.197,-34.064,750.208
CS14R7,1980-07-31,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC16 - Cuneo,3.687,7.032,40.34,6.516,6.725,40.363,32,2.597,1.546,5,NA,10.767,7.825,5.921,NA,NA,0.921,3.019,0.989,94.178,94.062,0.48,1.719,2.295,40.374,67.679,85.999,28.225,544.485,10.191,54.802,419.902,552.987,545.291
52BS6J,1980-10-30,2012,2013-12-17,Dissolved,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,-42.204,-17.552,26.769,-27.752,-17.537,26.764,100,-7.45,-11.31,-4.249,NA,1.936,-3.946,-0.542,NA,NA,4.467,-11.966,33.977,63.026,60.001,0.999,1.081,2.257,26.739,36.511,50.085,-16.462,343.781,12.021,40.969,51.881,13.03,341.188
4O3ZY2,2014-03-20,2017,NA,Active,ITI - Centre,ITI4 - Lazio,ITI43 - Roma,23.737,31.932,26.917,35.454,31.763,26.915,18,9.505,6.342,4.994,NA,6.501,5.085,4.787,NA,NA,6.256,55.8,54.522,-0.073,98.023,1.149,1.2,7.898,26.916,36.799,20.163,4.332,113.152,28.041,32.006,15.849,-29.01,112
9X81LY,2011-09-14,2011,2012-04-20,Dissolved,ITC - Northwest,ITC4 - Lombardia,ITC4C - Milano,-2.561,-0.803,27.327,-2.667,-0.671,27.304,NA,-0.737,-0.735,NA,NA,NA,NA,NA,NA,NA,NA,-1.349,NA,NA,NA,0.01,0.008,1.089,27.312,37.571,87.808,NA,NA,NA,NA,NA,NA,NA
99HE5U,1962-07-02,2011,2013-01-21,Dissolved,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,-0.011,24.544,0.16,-39.478,24.542,0.183,NA,-0.083,0.01,-0.115,NA,NA,0.455,NA,NA,NA,51.826,0.866,NA,478.055,476.124,0.858,0.86,0.066,0.176,0.168,NA,NA,NA,NA,NA,NA,NA,NA
67QI7D,1953-01-22,2005,2006-10-17,Dissolved,ITC - Northwest,ITC4 - Lombardia,ITC46 - Bergamo,51.497,25.67,25.491,51.128,25.657,25.491,61,13.016,13.127,9.406,NA,14.975,10.268,14.195,NA,NA,2.485,11.571,19.326,83.174,60.968,0.738,0.901,0.828,25.506,34.219,173.76,35.203,389.738,11.011,43.077,71.958,43.838,391.238
91QQ8H,1990-02-03,2017,NA,Active,ITI - Centre,ITI2 - Umbria,ITI21 - Perugia,8.4,6.94,44.484,9.432,6.656,44.501,16,4.279,3.701,3.902,NA,11.263,4.495,10.171,NA,NA,1.522,7.515,91.116,78.058,70.018,2.01,2.06,1.502,44.495,80.15,61.814,7.827,142.312,15.351,21.862,57.936,5.154,141.911
P38X4J,1992-03-27,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3OT14W,2015-05-15,2017,NA,Active,ITF - South,ITF3 - Campania,ITF34 - Avellino,-34.535,-3.016,2.541,-43.083,-3.054,2.512,22,-1.108,-0.875,-0.467,NA,0.671,-0.091,0.409,NA,NA,28.085,-0.312,11.971,7.061,40.907,0.109,0.321,0.476,2.521,2.6,536.056,-0.945,317.86,10.101,32.145,3.852,-3.973,318.955
L2S1A7,1991-07-06,2017,NA,Active,ITF - South,ITF6 - Calabria,ITF61 - Cosenza,2.173,5.572,42.838,2.122,5.584,42.859,2,0.926,0.88,0.806,NA,4.779,3.391,2.121,NA,NA,1.693,1.262,15.787,174.114,59.873,2.032,2.251,1.891,42.821,74.962,75.342,4.347,759.105,4.971,37.802,285.178,288.918,760.631
BM834R,2012-01-11,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC16 - Cuneo,7.689,6.164,23.568,12.817,6.035,23.581,1,3.031,1.847,1.1,NA,4.432,1.422,3.674,NA,NA,4.299,4.338,85.671,44.916,39.923,1.16,1.25,0.385,23.572,30.849,180.005,16.205,1371.651,1.531,20.93,116.971,36.821,1371.57
V34N1U,1987-02-04,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH54 - Modena,25.294,31.987,30.336,34.633,31.853,30.319,16,10.508,7.71,6.453,NA,7.157,6.586,5.309,NA,NA,4.843,45.955,5.069,87.855,85.051,0.809,1.288,9.092,30.314,43.521,86.781,56.701,891.499,4.839,43.003,166.093,186.169,890.02
F79AA4,1995-01-30,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH32 - Vicenza,39.61,14.14,7.76,45.417,13.8,7.749,6,3.544,3.064,2.882,NA,7.817,3.719,6.626,NA,NA,3.765,4.301,4.372,118.988,119.919,0.718,1.14,0.162,7.756,8.402,575.933,5.433,207.888,12.569,26.166,12.812,46.836,207.106
M5O3S8,1989-06-23,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,0.79,1.419,28.261,1.162,1.197,28.25,16,0.408,0.214,0.394,NA,1.972,0.653,1.498,NA,NA,2.06,2.363,1.285,57.046,-0.062,0.368,1.939,1.464,28.261,39.422,75.635,2.096,295.536,16.732,49.818,80.919,275.019,295.385
F48AJ2,1979-03-19,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,0.382,1.28,61.889,0.312,1.29,61.917,25,0.315,0.33,1.279,NA,7.308,4.487,4.261,NA,NA,0.321,1.272,1.562,157.8,59.961,0.659,1.369,3.611,61.89,NA,45.124,1.973,125.762,30.99,38.152,314.107,111.983,125.755
JX4F62,1999-08-07,2010,2012-02-14,Dissolved,ITF - South,ITF4 - Puglia,ITF47 - Bari,-12.837,-4.309,50.578,-9.472,-4.233,50.604,10,-4.857,-6.48,-9.679,NA,2.97,-7.986,-2.04,NA,NA,0.567,-4.348,69.542,254.08,21.85,4.212,4.291,1.315,50.606,NA,77.741,-8.92,102.314,36.841,38.137,102.971,66.922,103.909
H8D9X4,2007-05-29,2011,2012-09-18,Dissolved,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,0.058,0.82,85.075,0.537,0.952,85.077,1,0.485,0.19,0.02,NA,0.014,-0.006,0.007,NA,NA,35.391,-0.011,NA,6.064,0.853,6.831,6.829,291.538,85.06,NA,0.326,2.24,8273.405,0.218,18.185,232.978,101.108,8274.737
VN82T6,2003-01-01,2017,NA,Active,ITF - South,ITF1 - Abruzzo,ITF14 - Chieti,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.632,NA,NA,NA,NA,125.369
Z19OV3,1987-02-05,2017,NA,Active,ITF - South,ITF1 - Abruzzo,ITF12 - Teramo,NA,NA,NA,NA,NA,NA,43,-40.341,-40.341,-69.441,NA,-46.082,-65.933,-49.546,NA,NA,NA,-18.99,15.505,50.942,497.88,0.088,0.112,-2.874,NA,NA,NA,NA,184.111,15.548,28.976,NA,NA,185.335
D4XH65,2007-11-21,2017,NA,Active,ITF - South,ITF1 - Abruzzo,ITF13 - Pescara,25.969,33.775,2.711,34.851,33.777,2.695,1,0.924,0.7,2.784,NA,27.982,2.624,27.422,NA,NA,11.81,39.228,1.264,141.017,486.076,0.221,0.488,15.42,2.71,2.779,286.973,23.468,799.349,3.021,24.059,63.045,NA,798.509
8W1X8H,1998-07-16,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC11 - Torino,-2.329,-1.249,49.914,-2.353,-1.188,49.943,NA,-1.111,-1.121,NA,NA,NA,NA,NA,NA,NA,-0.004,-1.85,0.009,57.005,265.932,0,1.998,NA,49.949,99.718,0.006,NA,NA,NA,NA,NA,NA,NA
53W6PL,2014-03-24,2017,NA,Active,ITG - Insular Italy,ITG2 - Sardegna,ITG26 - Nuoro,50.716,56.29,12.177,71.725,56.311,12.167,23,8.729,6.178,3.367,NA,4.092,3.443,3.042,NA,NA,16.351,38.79,32.952,90.917,0.135,1.041,1.13,3.11,12.168,13.861,30.807,6.551,157.787,16.779,26.894,7.1,44.863,160.344
U51PY1,2004-07-05,2015,2016-12-21,Dissolved,ITH - Northeast,ITH5 - Emilia-Romagna,ITH54 - Modena,-64.152,-18.098,6.43,-62.965,-17.981,6.419,90,-4.039,-4.115,-5.996,NA,8.758,-0.129,2.798,NA,NA,5.393,0.123,2.929,41.828,100.818,0.262,0.518,0.899,6.409,6.849,128.594,-33.085,544.381,7.451,40.091,52.191,97.08,541.523
2Y66TG,1995-03-30,2017,NA,Active,ITI - Centre,ITI1 - Toscana,ITI14 - Firenze,8.942,5.503,18.158,14.517,5.581,18.166,17,2.639,1.59,2.652,NA,9.065,3.417,7.291,NA,NA,1.597,4.425,19.337,-0.121,0.004,1.05,1.191,0.538,18.175,22.18,240.916,13.862,565.432,5.981,34.046,103.847,29.16,568.025
U4FM38,1877-04-01,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC4C - Milano,81.257,85.976,72.353,87.798,85.826,72.336,69,63.428,58.686,67.844,NA,18.894,16.96,64.749,NA,NA,1.268,NA,8.273,114.899,82.881,3.18,3.609,50.271,72.338,NA,1.987,1127.039,1663.873,5.95,98.863,1288.016,345.2,1664.458
7TU2D3,1966-03-15,2017,NA,Active,ITF - South,ITF1 - Abruzzo,ITF11 - L'Aquila,9.519,8.751,1.446,34.638,8.954,1.44,25,0.495,0.149,0.418,NA,9.094,2.419,6.813,NA,NA,3.677,1.099,7.11,71.04,129.916,0.489,0.739,0.174,1.441,1.481,NA,0.874,226.318,12.829,29.083,3.097,-6.198,226.503
1F3V5U,1979-04-19,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH53 - Reggio Emilia,7.669,9.642,47.583,11.001,9.792,47.587,66,5.18,3.757,3.208,NA,3.962,3.102,3.169,NA,NA,2.733,8.524,3.447,55.163,35.937,0.709,1.849,4.381,47.599,90.83,70.588,58.071,1879.414,2.77,51.922,553.996,642.122,1878.811
115EBO,1958-11-15,2014,2016-02-03,Liquidation,ITF - South,ITF1 - Abruzzo,ITF11 - L'Aquila,-6.222,-3.764,24.108,-13.287,-3.876,24.101,5,-3.145,-1.529,-48.698,NA,NA,-22.844,NA,NA,NA,0.143,-0.752,NA,-0.018,0.127,0.001,0,1.704,24.081,31.739,65.723,-37.083,77.007,42.289,32.933,290,-0.127,79.085
T882UF,2013-03-28,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC11 - Torino,-16.429,-4.892,10.506,-14.537,-4.864,10.504,15,-1.527,-1.711,-0.551,NA,1.761,-0.393,1.531,NA,NA,13.115,-2.47,37.224,64.883,88.158,0.739,0.841,1.045,10.515,11.739,136.742,-10.799,1778.798,2.36,41.946,65.843,-61.916,1776.898
2LFM89,1959-07-31,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH58 - Forli-Cesena,-0.116,0.054,42.491,-0.184,0.058,42.491,46,0.003,0.007,-0.016,NA,2.939,-0.066,2.991,NA,NA,2.71,-1.21,28.65,67.983,74.823,1.422,1.551,2.748,42.475,73.878,41.37,0.048,291.723,15.239,45.099,78.065,4.132,290.77
OS32Y7,2007-07-23,2017,NA,Active,ITI - Centre,ITI3 - Marche,ITI32 - Ancona,11.162,28.349,7.867,12.622,28.295,7.875,5,1.014,0.887,1.116,NA,3.612,2.723,1.869,NA,NA,10.302,1.614,NA,0.177,268.129,1.089,1.089,10.622,7.876,8.561,199.587,4.199,366.354,11.729,42.921,32.898,NA,369.681
9KE93P,2003-09-01,2015,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH32 - Vicenza,-70.892,-15.86,15.21,-69.063,-15.699,15.21,15,-10.517,-10.794,-48.372,NA,-18.48,-42.6,-25.603,NA,NA,0.365,-7.407,14.341,74.801,134.869,0.212,0.241,0.205,15.19,17.921,340.165,-64.087,135.326,32.231,43.127,94.09,-12.845,132.625
TJ637D,1990-12-06,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH55 - Bologna,6.201,4.691,19.66,11.394,4.933,19.673,8,2.256,1.189,1.299,NA,6.348,1.724,5.305,NA,NA,2.806,4.164,51.95,-0.036,66.92,1.658,1.748,0.352,19.677,24.49,214.329,4.443,414.152,9.31,39.001,47.092,-68.927,414.755
F57JY5,1991-08-06,2017,NA,Active,ITH - Northeast,ITH4 - Friuli-Venezia Giulia,ITH43 - Gorizia,9.703,7.424,15.784,19.662,7.391,15.783,6,3.091,1.541,11.049,NA,34.277,16.991,22.807,NA,NA,0.439,2.776,147.697,-0.179,0.053,0.21,0.221,0.237,15.799,18.75,300.986,16.882,142.164,16.998,23.963,79.884,0.901,142.161
616RGW,1971-11-23,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC47 - Brescia,1.736,3.384,51.693,4.128,3.261,51.68,32,2.183,0.984,1.459,NA,4.123,1.37,3.406,NA,NA,2.244,463.51,135.088,56.958,58.094,2.339,2.382,3.219,51.663,NA,30.083,4.592,323,14.469,47.018,109.072,0.873,321.125
4RC92N,1978-03-15,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH53 - Reggio Emilia,7.51,7.245,69.457,7.855,7.114,69.441,9,5.535,5.189,5.891,NA,9.891,6.033,9.407,NA,NA,1.183,43.483,12.548,70.162,29.829,3.148,3.491,7.916,69.451,NA,20.733,26.271,450.386,12.101,53.888,332.976,86.02,450.431
J15YV6,2014-02-18,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,-192.635,125.079,0.519,-113.729,125.259,0.509,NA,-0.586,-0.97,-0.141,NA,0.164,0.158,-0.204,NA,NA,873.35,0.679,5.867,7.062,53.119,0.25,1.009,NA,0.517,0.509,NA,NA,NA,NA,NA,NA,NA,NA
4O3SR8,2005-12-13,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC49 - Lodi,13.228,14.689,60.956,18.762,14.75,60.958,26,11.366,7.972,13.604,NA,19.424,14.019,14.995,NA,NA,1.056,35.788,5.272,58.162,0.089,1.481,2.241,3.2,60.942,NA,29.748,36.06,258.077,14.268,37.065,187.868,90.05,255.731
9IEX29,2000-10-24,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH57 - Ravenna,NA,-64.312,-2.506,NA,-64.525,-2.511,184,-11.434,-11.516,-4.937,NA,-2.618,-4.203,-3.371,NA,NA,21.299,-2.159,6.966,9.09,24.873,0.35,0.719,-0.363,-2.503,NA,NA,NA,3568.164,1.752,62.171,NA,355.834,3568.653
G2L1B2,2009-04-14,2017,NA,Active,ITC - Northwest,ITC2 - Valle D'Aosta,ITC20 - Valle D'Aosta,41.13,7.977,1.203,61.775,8.24,1.198,29,0.731,0.484,0.487,NA,3.027,0.581,2.8,NA,NA,13.945,7.19,12.192,37.964,81.869,0.889,1.031,0.301,1.203,1.218,779.471,-1.752,51.468,37.078,20.015,0.07,-2.154,52.721
9OZD93,2005-01-01,2017,NA,Active,ITH - Northeast,ITH4 - Friuli-Venezia Giulia,ITH42 - Udine,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.103,NA,NA,NA,NA,215.582
DN71M2,1974-03-14,1992,1995-01-25,Bankruptcy,ITF - South,ITF3 - Campania,ITF33 - Napoli,-475.099,NA,0.957,-476.756,NA,0.946,45,-4.548,-4.548,-3.653,NA,2.586,0.935,-1.982,NA,NA,3.64,NA,23.993,92.048,60.075,0.658,0.732,-0.061,0.973,0.968,NA,-23.543,591.733,NA,NA,4.859,78.017,589.239
C714BS,1969-06-04,2017,NA,Active,ITH - Northeast,ITH3 - Veneto,ITH34 - Treviso,20.222,26.572,71.84,28.019,26.637,71.818,236,20.04,14.467,15.993,NA,21.209,16.03,16.747,NA,NA,1.65,266.191,28.614,65.901,48.193,2.501,2.681,18.969,71.829,NA,10.973,62.51,383.863,12.521,47.883,218.907,32.06,380.717
9O5U2F,2011-02-22,2011,NA,Unknown,ITG - Insular Italy,ITG2 - Sardegna,ITG25 - Sassari,-72.975,-34.943,6.798,-49.455,-34.954,6.795,25,-3.364,-4.942,-4.817,NA,2.511,-3.886,-0.668,NA,NA,9.076,-4.099,54.229,251.824,211.861,0.619,0.638,7.509,6.804,7.281,13.523,-1.813,0.251,32.029,0.933,-0.171,0.179,0.813
L1F29O,1967-04-05,2017,NA,Active,ITC - Northwest,ITC4 - Lombardia,ITC47 - Brescia,8.085,4.069,14.509,11.373,4.18,14.507,11,1.645,1.131,4.38,NA,17.993,8.945,12.122,NA,NA,0.497,1.948,2.105,65.125,68.085,0.44,1.29,0.329,14.474,16.941,478.576,6.294,134.785,27.198,36.872,52.091,63.168,135.879
62O4ET,2012-01-01,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG13 - Messina,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.948,NA,NA,NA,NA,227.007
R6BF32,2012-02-23,2015,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,52.735,34.705,54.451,52.507,34.72,54.459,15,28.631,28.642,17.332,NA,18.048,17.445,17.95,NA,NA,2.011,171.299,NA,29.043,14.151,5.082,5.08,2.104,54.424,NA,52.172,10.401,53.013,71.139,38.001,17.951,1.93,52.49
D1M4F1,2007-10-08,2010,NA,Dissolved,ITF - South,ITF3 - Campania,ITF35 - Salerno,-35.474,-7.748,20.536,-44.23,-7.649,20.558,NA,-9.088,-7.264,-54.134,NA,-30.908,-41.161,-33.165,NA,NA,0.192,-3.053,80.799,289.111,119.025,1.469,1.49,0.446,20.558,25.86,351.072,NA,NA,23.419,NA,NA,NA,NA
G4N8D3,2014-12-15,2017,NA,Active,ITH - Northeast,ITH2 - Provincia Autonoma di Trento,ITH20 - Trento,0.006,2.348,3.216,2.984,2.382,3.203,6,0.113,0,0.325,NA,24.511,6.676,17.829,NA,NA,0.368,1.025,NA,171.159,0.173,2.111,2.109,0.092,3.2,3.3,NA,-1.351,135.146,23.911,31.806,14.061,63.912,136.303
13Y8TU,1989-10-21,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC16 - Cuneo,8.683,10.782,7.614,13.87,10.584,7.583,62,1.047,0.633,0.619,NA,2.358,1.406,1.342,NA,NA,7.442,1.642,3.316,61.965,44.159,0.438,1.089,0.355,7.612,8.232,880.165,6.617,1069.976,3.978,41.806,47.921,372.066,1069.465
9I89JQ,1987-04-07,2016,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG18 - Ragusa,32.226,13.324,9.691,40.161,13.446,9.692,4,3.87,3.109,5.721,NA,12.672,8.654,8.58,NA,NA,1.564,2.846,22.348,199.1,99.978,0.809,0.871,0.208,9.708,10.731,409.452,34.834,608.994,6.588,39.812,87.187,193.924,607.963
9X6MA9,1994-06-27,2015,2016-06-24,Dissolved,ITH - Northeast,ITH3 - Veneto,ITH34 - Treviso,37.971,45.701,19.372,55.453,45.823,19.37,30,10.694,7.321,2.387,NA,2.482,2.396,1.704,NA,NA,18.929,144.989,7.454,-0.061,22.891,0.51,1.299,4.651,19.386,24.019,21.938,13.787,621.015,5.439,33.941,26.91,44.06,622.162
O89WO2,2008-06-05,2009,2011-04-04,Dissolved,ITF - South,ITF3 - Campania,ITF33 - Napoli,-223.122,NA,3.205,-223.123,NA,3.219,NA,-7.136,-7.148,-1.607,NA,-1.386,-1.6,-1.367,NA,NA,139.433,NA,NA,0.085,0.107,0.99,0.991,698.607,3.198,3.31,0.16,NA,NA,0.021,NA,NA,NA,NA
BQ961Q,2009-03-26,2011,NA,Dissolved,ITH - Northeast,ITH3 - Veneto,ITH34 - Treviso,NA,-32.868,-5.323,NA,-32.849,-5.338,15,-9.582,-11.787,-4.282,NA,-2.178,-3.519,-3.914,NA,NA,9.276,-4.512,27.738,122.963,50.997,1.099,1.209,-0.195,-5.337,NA,NA,-3.76,51.421,41.849,20.872,NA,12.084,48.48
L7C4T5,1980-01-02,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH54 - Modena,2.88,3.882,80.222,4.359,3.575,80.216,10,3.337,2.154,4.359,NA,9.395,4.551,7.684,NA,NA,0.868,NA,10.284,68.152,37.118,5.261,6.03,7.896,80.222,NA,12.54,24.895,547.822,9.001,48.908,569.026,99.902,546.188
97L5RW,2005-10-04,2011,2012-12-31,Dissolved,ITH - Northeast,ITH3 - Veneto,ITH31 - Verona,-74.558,-26.412,10.033,-130.322,-26.328,10.052,131,-13.118,-7.505,-18.791,NA,-10.998,-15.193,-6.554,NA,NA,1.807,-3.578,1.353,2.083,110.827,0.371,1.211,0.262,10.055,11.159,292.937,-31.939,161.998,26.032,41.945,23.028,70.035,159.875
I14W4K,1984-08-10,2016,2017-12-27,Dissolved,ITI - Centre,ITI1 - Toscana,ITI1A - Grosseto,0.114,1.728,47.641,2.233,1.823,47.617,48,1.062,0.124,0.842,NA,3.963,0.96,3.125,NA,NA,1.966,7.011,11.092,1.101,55.881,2.282,2.62,2.647,47.627,90.961,49.56,1.264,181.263,26.912,48.933,65.88,-11.96,180.579
V455YB,1985-09-28,2017,NA,Active,ITC - Northwest,ITC1 - Piemonte,ITC16 - Cuneo,-16.656,NA,30.818,-21.8,NA,30.819,14,-6.745,-5.152,-6.59,NA,-3.512,-6.64,-1.915,NA,NA,1.525,NA,10.213,79.812,57.899,0.972,1.268,0.955,30.795,44.528,163.926,-31.83,483.218,8.551,40.938,145.926,77.167,483.611
2Z5V5W,1968-07-18,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG14 - Agrigento,1.2,NA,38.38,1.236,NA,38.389,6,0.453,0.434,0.382,NA,6.074,0.39,6.067,NA,NA,2.251,NA,5.027,71.009,19.176,1.042,1.561,2.384,38.362,62.248,39.888,3.83,995.85,5.312,52.954,319.083,342.137,997.107
23KA1M,1988-06-29,2017,NA,Active,ITF - South,ITF3 - Campania,ITF33 - Napoli,0.591,0.59,95.546,0.633,0.381,95.522,21,0.522,0.511,29.169,NA,39.032,31.202,35.551,NA,NA,0.029,15.427,2.964,41.108,39.196,1.76,2.871,24.365,95.524,NA,4.316,53.028,178.095,8.7,14.94,NA,61.011,178.709
8M14IJ,2003-12-23,2005,2006-05-26,Dissolved,ITC - Northwest,ITC4 - Lombardia,ITC4C - Milano,NA,NA,-3.955,NA,NA,-3.945,608,-4.573,-7.36,-2.547,NA,-1.081,-2.063,-3.161,NA,NA,NA,-4.225,21.406,3.098,54.923,0.819,0.902,-1.218,-3.942,NA,NA,-4.441,173.789,20.289,35.159,NA,-16.901,175.505
1NWX39,1959-11-14,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,2.736,3.757,88.465,4.011,3.837,88.44,28,3.41,2.39,7.277,NA,10.388,7.24,8.203,NA,NA,0.519,NA,0.804,76.033,0.08,1.839,10.208,18.771,88.479,NA,5.329,25.818,368.226,13.778,51.08,690.018,523.015,368.852
K391YD,1998-04-02,2017,NA,Active,ITF - South,ITF5 - Basilicata,ITF51 - Potenza,27.093,16.806,25.049,39.53,16.762,25.044,17,9.886,6.763,8.173,NA,13.154,9.546,9.226,NA,NA,1.755,7.032,22.166,64.047,47.014,1.198,1.37,0.674,25.05,33.399,197.538,9.1,115.992,26.121,30.113,24.034,9.963,114.043
DE1U31,1980-06-25,2018,NA,Active,ITF - South,ITF4 - Puglia,ITF45 - Lecce,2.69,1.882,0.594,2.949,1.785,0.617,27,0.005,0.03,0.031,NA,3.815,0.13,3.725,NA,NA,14.036,0.922,2.079,77.163,255.993,0.37,0.949,0.045,0.589,0.609,NA,-0.493,264.634,9.46,24.93,1.158,-4.058,263.625
E376QN,1985-01-04,2008,2009-12-28,Dissolved,ITI - Centre,ITI3 - Marche,ITI32 - Ancona,-36.077,-42.675,31.663,-47.474,-42.472,31.667,9,-15.05,-11.479,-12.431,NA,-7.326,-11.463,-5.332,NA,NA,3.713,-11.687,24.147,54.075,23.125,0.361,0.438,38.358,31.663,46.37,6.418,-36.963,282.327,11.308,31.802,74.174,35.139,282.201
6D1XI8,2009-01-22,2017,NA,Active,ITG - Insular Italy,ITG1 - Sicilia,ITG18 - Ragusa,2.425,3.939,70.635,3.536,4.055,70.628,7,2.533,1.76,2.839,NA,6.127,3.225,4.931,NA,NA,1.211,8.126,6.942,200.093,54.834,1.891,2.339,49.429,70.648,NA,10.215,6.297,270.945,9.349,24.85,218.096,149.156,271.896
D25ZV5,1953-03-27,2017,NA,Active,ITG - Insular Italy,ITG2 - Sardegna,ITG26 - Nuoro,0.144,0.867,58.341,-0.041,0.619,58.348,29,0.019,-0.015,-0.008,NA,6.594,0.929,5.682,NA,NA,0.815,0.939,1.437,130.852,112.931,1.602,3.331,3.529,58.369,NA,35.119,1.63,150.849,17.578,25.826,140.938,110.827,148.066
3AA79O,2009-12-03,2011,NA,Unknown,ITG - Insular Italy,ITG1 - Sicilia,ITG13 - Messina,16.532,2.58,8.303,14.65,2.573,8.297,2,1.228,1.375,0.221,NA,1.921,0.428,1.746,NA,NA,6.407,2.089,NA,31.901,4.964,5.871,5.871,0.158,8.308,9.058,995.327,3.406,1453.593,2.041,29.89,20.878,109.05,1452.051
2WN17A,1924-05-25,2017,NA,Active,ITG - Insular Italy,ITG2 - Sardegna,ITG25 - Sassari,0.086,3.031,44.124,-0.136,3.376,44.129,14,-0.003,0.017,-0.015,NA,8.615,3.801,4.856,NA,NA,0.853,0.947,1.834,46.939,15.899,0.42,1.309,2.09,44.137,78.991,97.097,-0.056,261.418,10.211,27.02,206.954,164.148,261.267
IR6U83,1995-07-10,2017,NA,Active,ITH - Northeast,ITH5 - Emilia-Romagna,ITH59 - Rimini,36.587,42.928,19.065,51.074,42.875,19.054,13,9.751,6.958,5.047,NA,5.518,5.152,3.982,NA,NA,8.315,44.687,4.768,59.079,63.047,0.741,1.272,4.459,19.062,23.56,115.301,114.129,2231.031,2.2,48.838,219.957,438.036,2228.126
FMK221,2009-01-19,2009,2010-12-10,Dissolved,ITH - Northeast,ITH5 - Emilia-Romagna,ITH52 - Parma,NA,-1.425,-1.176,NA,-1.399,-1.175,NA,-0.185,-2.714,-0.111,NA,0.007,-0.064,-1.291,NA,NA,27.118,-1.051,373.886,0.142,0.037,1.059,1.068,-0.22,-1.157,NA,NA,NA,NA,33.829,NA,NA,NA,NA
